pli-tv-pvr1.1:61.2	It was laid down in Sāvatthī.			
pli-tv-pvr1.1:61.3	“Concerning whom?”			
pli-tv-pvr1.1:61.4	Concerning the venerable Udāyi.			
pli-tv-pvr1.1:61.5	“On what subject?”			
pli-tv-pvr1.1:61.6	On the subject of the venerable Udāyi’s sitting together with women-folk in a secret place on a secluded convenient seat.			
pli-tv-pvr1.1:61.7	“Is there there…(_see_ Prv 1.1:Bu-Ss 1)…			
pli-tv-pvr1.1:61.8				
pli-tv-pvr1.1:61.9				
pli-tv-pvr1.1:61.10				
pli-tv-pvr1.1:61.11				
pli-tv-pvr1.1:61.12				
pli-tv-pvr1.1:61.13				
pli-tv-pvr1.1:61.14				
pli-tv-pvr1.1:61.15				
pli-tv-pvr1.1:61.16				
pli-tv-pvr1.1:61.17				
pli-tv-pvr1.1:61.18				
pli-tv-pvr1.1:61.19	By the fourth recital one comes to the recital.			
pli-tv-pvr1.1:61.20	“Of the four fallings away which falling away?”			
pli-tv-pvr1.1:61.21	It might he a falling away in moral habit			
pli-tv-pvr1.1:61.22	“Of the seven classes of offence which class of offence?”			
pli-tv-pvr1.1:61.23	It might be a Defeat-class of offence			
pli-tv-pvr1.1:61.24	“Of the six origins of offences by how many origins does (a monk) originate (the offence)?”	pts-vp-en6.14		
pli-tv-pvr1.1:61.25	He originates it by one origin—			
pli-tv-pvr1.1:61.26	he originates it by body and by mind			
pli-tv-pvr1.1:61.27				
pli-tv-pvr1.1:61.28	The legal question concerning offences…			
pli-tv-pvr1.1:61.29				
pli-tv-pvr1.1:61.30	It is stopped by three deciding:			
pli-tv-pvr1.1:61.31	it may be by a verdict in the presence of and by the carrying out on (his) acknowledgement			
pli-tv-pvr1.1:61.32				
pli-tv-pvr1.1:61.33				
pli-tv-pvr1.1:61.34				
pli-tv-pvr1.1:61.35				
pli-tv-pvr1.1:61.36				
pli-tv-pvr1.1:61.37				
pli-tv-pvr1.1:61.38				
pli-tv-pvr1.1:61.39				
pli-tv-pvr1.1:61.40				
pli-tv-pvr1.1:61.41				
pli-tv-pvr1.1:61.42	“Conditioned by how many reasons was the first Undetermined offence laid down by the Lord?”			
pli-tv-pvr1.1:61.43	Conditioned by ten reasons was the first Undetermined offence laid down by the Lord:			
pli-tv-pvr1.1:61.44	for the excellence of the Order…for help with Discipline.			
pli-tv-pvr1.1:61.45	“Who train themselves?”			
pli-tv-pvr1.1:61.46	Learners and…(_as in_ Bu-Pj 1)…			
pli-tv-pvr1.1:61.47				
pli-tv-pvr1.1:61.48				
pli-tv-pvr1.1:61.49				
pli-tv-pvr1.1:61.50				
pli-tv-pvr1.1:61.51				
pli-tv-pvr1.1:61.52				
pli-tv-pvr1.1:61.53				
pli-tv-pvr1.1:61.54				
pli-tv-pvr1.1:61.55				
pli-tv-pvr1.1:61.56				
pli-tv-pvr1.1:62.1				
pli-tv-pvr1.1:62.2				
pli-tv-pvr1.1:62.3				
pli-tv-pvr1.1:62.4				
pli-tv-pvr1.1:63.1				
pli-tv-pvr1.1:63.2				
pli-tv-pvr1.1:63.3				
pli-tv-pvr1.1:64.1				
pli-tv-pvr1.1:64.2				
pli-tv-pvr1.1:64.3				
pli-tv-pvr1.1:64.4				
pli-tv-pvr1.1:65.1				
pli-tv-pvr1.1:65.2				
pli-tv-pvr1.1:65.3				
pli-tv-pvr1.1:65.4				
pli-tv-pvr1.1:66.1				
pli-tv-pvr1.1:66.2				
pli-tv-pvr1.1:66.3				
pli-tv-pvr1.1:67.1				
pli-tv-pvr1.1:67.2				
pli-tv-pvr1.1:67.3				
pli-tv-pvr1.1:67.4				
pli-tv-pvr1.1:68.1				
pli-tv-pvr1.1:68.2				
pli-tv-pvr1.1:68.3				
pli-tv-pvr1.1:68.4				
pli-tv-pvr1.1:69.1				
pli-tv-pvr1.1:69.2				
pli-tv-pvr1.1:69.3				
pli-tv-pvr1.1:69.4				
pli-tv-pvr1.1:70.1				
pli-tv-pvr1.1:70.2				
pli-tv-pvr1.1:70.3				
pli-tv-pvr1.1:70.4				
pli-tv-pvr1.1:71.1				
pli-tv-pvr1.1:71.2				
pli-tv-pvr1.1:71.3				
pli-tv-pvr1.1:71.4				
pli-tv-pvr1.1:72.1				
pli-tv-pvr1.1:72.2				
pli-tv-pvr1.1:72.3				
pli-tv-pvr1.1:72.4				
pli-tv-pvr1.1:73.1				
pli-tv-pvr1.1:73.2				
pli-tv-pvr1.1:73.3				
pli-tv-pvr1.1:73.4				
pli-tv-pvr1.1:74.1				
pli-tv-pvr1.1:74.2				
pli-tv-pvr1.1:74.3				
pli-tv-pvr1.1:74.4				
pli-tv-pvr1.1:75.1				
pli-tv-pvr1.1:75.2				
pli-tv-pvr1.1:75.3				
pli-tv-pvr1.1:75.4				
pli-tv-pvr1.1:76.1				
pli-tv-pvr1.1:76.2				
pli-tv-pvr1.1:76.3				
pli-tv-pvr1.1:76.4				
pli-tv-pvr1.1:77.1				
pli-tv-pvr1.1:77.2				
pli-tv-pvr1.1:77.3				
pli-tv-pvr1.1:77.4	in the island of Tambapaṇṇi.[1]			
pli-tv-pvr1.1:78.1	“Where was that which is the second Undetermined offence laid down by the Lord …?”		pts-cs1.1.3.2	pm-bu-ay2
pli-tv-pvr1.1:78.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:78.3				
pli-tv-pvr1.1:78.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:78.5				
pli-tv-pvr1.1:78.6	On the subject of the venerable Udāyi’s sitting down together with a woman			
pli-tv-pvr1.1:78.7	“Is there there…(_see_ Prv 1.1:Bu-Ay 1)…			
pli-tv-pvr1.1:78.8				
pli-tv-pvr1.1:78.9				
pli-tv-pvr1.1:78.10				
pli-tv-pvr1.1:78.11				
pli-tv-pvr1.1:78.12				
pli-tv-pvr1.1:78.13				
pli-tv-pvr1.1:78.14				
pli-tv-pvr1.1:78.15				
pli-tv-pvr1.1:78.16				
pli-tv-pvr1.1:78.17				
pli-tv-pvr1.1:78.18				
pli-tv-pvr1.1:78.19				
pli-tv-pvr1.1:78.20				
pli-tv-pvr1.1:78.21				
pli-tv-pvr1.1:78.22	“…which class of offence?”			
pli-tv-pvr1.1:78.23	It might be a Formal Meeting-class of offence			
pli-tv-pvr1.1:78.24	“Of the six origins of offences			
pli-tv-pvr1.1:78.25	He originates it by three origins:			
pli-tv-pvr1.1:78.26	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:78.27	it may be that he originates it by speech and by mind			
pli-tv-pvr1.1:78.28	it may be that he originates it by body and by speech and by mind…			
pli-tv-pvr1.1:78.29				
pli-tv-pvr1.1:78.30				
pli-tv-pvr1.1:78.31				
pli-tv-pvr1.1:78.32				
pli-tv-pvr1.1:78.33	…and a covering over (as) with grass.[2]			
pli-tv-pvr1.1:79.1	Concluded are the two Undetermined offences			
pli-tv-pvr1.1:80.1	Its summary:			
pli-tv-pvr1.1:81.1	Convenient and so and likewise			
pli-tv-pvr1.1:81.2				
pli-tv-pvr1.1:81.3	Such Undetermined matters are well laid down by the best of Buddhas.			
pli-tv-pvr1.1:81.4				
pli-tv-pvr1.1:82.0.1				
pli-tv-pvr1.1:82.0.2				
pli-tv-pvr1.1:82.1	“Where was the offence of Expiation involving Forfeiture laid down by that Lord…for one who exceeds the ten day (period for wearing) an extra robe?”	pts-vp-en6.15	pts-cs1.1.4.1	pm-bu-np1
pli-tv-pvr1.1:82.2	It was laid down in Vesālī.			
pli-tv-pvr1.1:82.3	“Concerning whom?”			
pli-tv-pvr1.1:82.4	Concerning the group of six monks.			
pli-tv-pvr1.1:82.5	“On what subject?”			
pli-tv-pvr1.1:82.6	On the subject of the group of six monks wearing an extra robe.			
pli-tv-pvr1.1:82.7	One laying down			
pli-tv-pvr1.1:82.8	Of the six origins of offences he originates it by two origins:			
pli-tv-pvr1.1:82.9	it may be that he originates it by body and by speech			
pli-tv-pvr1.1:82.10	it may be that he originates it by body and by speech and by mind. [1]			
pli-tv-pvr1.1:83.1	“Where was the offence of Expiation involving Forfeiture laid down…for one who is separated from his three robes even for one night?”		pts-cs1.1.4.2	pm-bu-np2
pli-tv-pvr1.1:83.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:83.3				
pli-tv-pvr1.1:83.4	Concerning several monks…			
pli-tv-pvr1.1:83.5				
pli-tv-pvr1.1:83.6	Several monks			
pli-tv-pvr1.1:83.7	One laying down			
pli-tv-pvr1.1:83.8	Of the six origins…(_as in_ Prv 1.1:Bu-NP 1). [2]			
pli-tv-pvr1.1:83.9				
pli-tv-pvr1.1:83.10				
pli-tv-pvr1.1:84.1	“Where was the offence of Expiation involving Forfeiture laid down…for one who after he has accepted robe-material not at the right time exceeds (the period of) a month (before he has it made up)?		pts-cs1.1.4.3	pm-bu-np3
pli-tv-pvr1.1:84.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:84.3				
pli-tv-pvr1.1:84.4	Concerning several monks…			
pli-tv-pvr1.1:84.5				
pli-tv-pvr1.1:84.6	Several monks			
pli-tv-pvr1.1:84.7	One laying down			
pli-tv-pvr1.1:84.8	Of the six origins… [3]			
pli-tv-pvr1.1:84.9				
pli-tv-pvr1.1:84.10				
pli-tv-pvr1.1:85.1	“…involving Forfeiture laid down for one who has a soiled robe washed by a nun who is not a relation?”		pts-cs1.1.4.4	pm-bu-np4
pli-tv-pvr1.1:85.2	It was laid down in Sāvatthī…	pts-vp-en6.16		
pli-tv-pvr1.1:85.3				
pli-tv-pvr1.1:85.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:85.5				
pli-tv-pvr1.1:85.6	The venerable Udāyi had a soiled robe washed by a nun who was not a relation…			
pli-tv-pvr1.1:85.7	One laying down.			
pli-tv-pvr1.1:85.8	Of the six origins of offences he originates it by six origins. [4]			
pli-tv-pvr1.1:86.1	“…involving Forfeiture laid down for one who accepts a robe from the hand of a nun who is not a relation?”		pts-cs1.1.4.5	pm-bu-np5
pli-tv-pvr1.1:86.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:86.3				
pli-tv-pvr1.1:86.4	Concerning the venerable Udāyi…			
pli-tv-pvr1.1:86.5				
pli-tv-pvr1.1:86.6	The venerable Udāyi accepted a robe from the hand of a nun who was not a relation…			
pli-tv-pvr1.1:86.7	One laying down			
pli-tv-pvr1.1:86.8	He originates it by six origins. [5]			
pli-tv-pvr1.1:87.1	“…involving Forfeiture laid down for one who asks a man or woman householder who is not a relation (of his) for a robe?”		pts-cs1.1.4.6	pm-bu-np6
pli-tv-pvr1.1:87.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:87.3				
pli-tv-pvr1.1:87.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:87.5				
pli-tv-pvr1.1:87.6	The venerable Upananda the Sakyan asked the son of a (great) merchant who was not a relation (of his) for a robe…			
pli-tv-pvr1.1:87.7	One laying down			
pli-tv-pvr1.1:87.8	He originates it by six origins. [6]			
pli-tv-pvr1.1:88.1	“…involving Forfeiture laid down for one who asks a man or woman householder who is not a relation for more robe-material than that (which they had invited him to accept)?”		pts-cs1.1.4.7	pm-bu-np7
pli-tv-pvr1.1:88.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:88.3				
pli-tv-pvr1.1:88.4	Concerning the group of six monks…			
pli-tv-pvr1.1:88.5				
pli-tv-pvr1.1:88.6	The group of six monks			
pli-tv-pvr1.1:88.7	One laying down…			
pli-tv-pvr1.1:88.8	He originates it by six origins. [7]			
pli-tv-pvr1.1:89.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:89.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:89.3				
pli-tv-pvr1.1:89.4	Concerning the venerable Upananda the Sakyan…	pts-vp-en6.17		
pli-tv-pvr1.1:89.5				
pli-tv-pvr1.1:89.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:89.7	One laying down…			
pli-tv-pvr1.1:89.8	He originates it by six origins. [8]			
pli-tv-pvr1.1:90.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:90.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:90.3				
pli-tv-pvr1.1:90.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:90.5				
pli-tv-pvr1.1:90.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:90.7	One laying down…			
pli-tv-pvr1.1:90.8	He originates it by six origins. [9]			
pli-tv-pvr1.1:91.1	“…involving Forfeiture laid down for one who succeeds in obtaining a robe by stating (he wants one) more than three times (or) by standing (silently) for it more than six times?”		pts-cs1.1.4.10	pm-bu-np10
pli-tv-pvr1.1:91.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:91.3				
pli-tv-pvr1.1:91.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:91.5				
pli-tv-pvr1.1:91.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:91.7				
pli-tv-pvr1.1:91.8	One laying down…			
pli-tv-pvr1.1:91.9	He originates it by six origins. [10]			
pli-tv-pvr1.1:92.1	The First Division: that on _Kaṭhina_-cloth			
pli-tv-pvr1.1:93.0				
pli-tv-pvr1.1:93.1	“…involving Forfeiture laid down for one who has a rug made mixed with silk?”		pts-cs1.1.4.11	pm-bu-np11
pli-tv-pvr1.1:93.2	It was laid down in Āḷavī…			
pli-tv-pvr1.1:93.3				
pli-tv-pvr1.1:93.4	Concerning the group of six monks…			
pli-tv-pvr1.1:93.5				
pli-tv-pvr1.1:93.6	The group of six monks			
pli-tv-pvr1.1:93.7	give them to us			
pli-tv-pvr1.1:93.8	for we want to make a rug mixed with silk”…			
pli-tv-pvr1.1:93.9	One laying down…			
pli-tv-pvr1.1:93.10	He originates it by six origins. [11]			
pli-tv-pvr1.1:94.1	“…involving Forfeiture laid down for one who has a rug made of pure black sheep’s wool?”		pts-cs1.1.4.12	pm-bu-np12
pli-tv-pvr1.1:94.2	It was laid down in Vesālī…	pts-vp-en6.18		
pli-tv-pvr1.1:94.3				
pli-tv-pvr1.1:94.4	Concerning the group of six monks…			
pli-tv-pvr1.1:94.5				
pli-tv-pvr1.1:94.6	The group of six monks had a rug made of pure black sheep’s wool			
pli-tv-pvr1.1:94.7	One laying down…			
pli-tv-pvr1.1:94.8	He originates it by six origins. [12]			
pli-tv-pvr1.1:95.1	“…involving Forfeiture laid down for one who is having a new rug made without taking a portion of white (wools) and a portion of reddish-brown colours?”		pts-cs1.1.4.13	pm-bu-np13
pli-tv-pvr1.1:95.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:95.3				
pli-tv-pvr1.1:95.4	Concerning the group of six monks…			
pli-tv-pvr1.1:95.5				
pli-tv-pvr1.1:95.6	The group of six monks			
pli-tv-pvr1.1:95.7	One laying down…			
pli-tv-pvr1.1:95.8	He originates it by six origins. [13]			
pli-tv-pvr1.1:96.1	“…involving Forfeiture laid down for one who has a rug made every year?”		pts-cs1.1.4.14	pm-bu-np14
pli-tv-pvr1.1:96.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:96.3				
pli-tv-pvr1.1:96.4	Concerning several monks…			
pli-tv-pvr1.1:96.5				
pli-tv-pvr1.1:96.6	Several monks had a rug made every year…			
pli-tv-pvr1.1:96.7	One laying down			
pli-tv-pvr1.1:96.8	He originates it by six origins. [14]			
pli-tv-pvr1.1:97.1	“…involving Forfeiture laid down for one who is having a new rug to sit upon made without taking a piece the breadth of the accepted span from all round an old rug?”		pts-cs1.1.4.15	pm-bu-np15
pli-tv-pvr1.1:97.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:97.3				
pli-tv-pvr1.1:97.4	Concerning several monks…			
pli-tv-pvr1.1:97.5				
pli-tv-pvr1.1:97.6	Several monks			
pli-tv-pvr1.1:97.7	One laying down…			
pli-tv-pvr1.1:97.8	He originates it by six origins. [15]			
pli-tv-pvr1.1:98.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:98.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:98.3				
pli-tv-pvr1.1:98.4	Concerning a certain monk…	pts-vp-en6.19		
pli-tv-pvr1.1:98.5				
pli-tv-pvr1.1:98.6	A certain monk			
pli-tv-pvr1.1:98.7	One laying down…			
pli-tv-pvr1.1:98.8	He originates it by two origins:			
pli-tv-pvr1.1:98.9	it may be that he originates it by body			
pli-tv-pvr1.1:98.10	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:99.1	“…involving Forfeiture laid down for one who has sheep’s wool washed by a nun who is not a relation?”		pts-cs1.1.4.17	pm-bu-np17
pli-tv-pvr1.1:99.2	It was laid down among the Sakyans…			
pli-tv-pvr1.1:99.3				
pli-tv-pvr1.1:99.4	Concerning the group of six monks…			
pli-tv-pvr1.1:99.5				
pli-tv-pvr1.1:99.6	The group of six monks had sheep’s wool washed by nuns who were not relations…			
pli-tv-pvr1.1:99.7	One laying down…			
pli-tv-pvr1.1:99.8	He originates it by six origins. [17]			
pli-tv-pvr1.1:100.1	“…involving Forfeiture laid down for one who accepts gold and silver?”		pts-cs1.1.4.18	pm-bu-np18
pli-tv-pvr1.1:100.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:100.3				
pli-tv-pvr1.1:100.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:100.5				
pli-tv-pvr1.1:100.6	The venerable Upananda the Sakyan accepted gold and silver…			
pli-tv-pvr1.1:100.7	One laying down…			
pli-tv-pvr1.1:100.8	He originates it by six origins. [18]			
pli-tv-pvr1.1:101.1	“…involving Forfeiture laid down for one who engages in various transactions in which gold and silver are used?”		pts-cs1.1.4.19	pm-bu-np19
pli-tv-pvr1.1:101.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:101.3				
pli-tv-pvr1.1:101.4	Concerning the group of six monks…			
pli-tv-pvr1.1:101.5				
pli-tv-pvr1.1:101.6	The group of six monks engaged in various transactions in which gold and silver were used…			
pli-tv-pvr1.1:101.7	One laying down…			
pli-tv-pvr1.1:101.8	He originates it by six origins. [19]			
pli-tv-pvr1.1:102.1	“…involving Forfeiture laid down for one who engaged in various transactions in which there was bartering?”		pts-cs1.1.4.20	pm-bu-np20
pli-tv-pvr1.1:102.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:102.3				
pli-tv-pvr1.1:102.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:102.5				
pli-tv-pvr1.1:102.6	The venerable Upananda the Sakyan engaged in bartering with a wanderer…			
pli-tv-pvr1.1:102.7	One laying down…	pts-vp-en6.20		
pli-tv-pvr1.1:102.8	He originates it by six origins. [20]			
pli-tv-pvr1.1:103.1	The Second Division: that on Silk			
pli-tv-pvr1.1:104.0				
pli-tv-pvr1.1:104.1	“…involving Forfeiture laid down for one who exceeds the ten days (for keeping) an extra bowl?”		pts-cs1.1.4.21	pm-bu-np21
pli-tv-pvr1.1:104.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:104.3				
pli-tv-pvr1.1:104.4	Concerning the group of six monks…			
pli-tv-pvr1.1:104.5				
pli-tv-pvr1.1:104.6	The group of six monks kept an extra bowl…			
pli-tv-pvr1.1:104.7	One laying down			
pli-tv-pvr1.1:104.8	He originates it by two origins:			
pli-tv-pvr1.1:104.9	it may be that he originates it by body and by speech			
pli-tv-pvr1.1:104.10	it may be that he originates it by body and by speech and by mind. [21]			
pli-tv-pvr1.1:105.1	“…involving Forfeiture laid down for who gets another new bowl in exchange for a bowl that has been mended in less than five places?”		pts-cs1.1.4.22	pm-bu-np22
pli-tv-pvr1.1:105.2	It was laid down among the Sakyans…			
pli-tv-pvr1.1:105.3				
pli-tv-pvr1.1:105.4	Concerning the group of six monks…			
pli-tv-pvr1.1:105.5				
pli-tv-pvr1.1:105.6	The group of six monks			
pli-tv-pvr1.1:105.7	One laying down…			
pli-tv-pvr1.1:105.8	He originates it by six origins. [22]			
pli-tv-pvr1.1:106.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:106.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:106.3				
pli-tv-pvr1.1:106.4	Concerning several monks…			
pli-tv-pvr1.1:106.5				
pli-tv-pvr1.1:106.6	Several monks			
pli-tv-pvr1.1:106.7	One laying down…			
pli-tv-pvr1.1:106.8	He originates it by two origins (_as in_) the _Kaṭhina_(-robe Section.) [23]			
pli-tv-pvr1.1:107.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:107.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:107.3				
pli-tv-pvr1.1:107.4	Concerning the group of six monks…	pts-vp-en6.21		
pli-tv-pvr1.1:107.5				
pli-tv-pvr1.1:107.6	The group of six monks			
pli-tv-pvr1.1:107.7	One laying down…			
pli-tv-pvr1.1:107.8	He originates it by six origins. [24]			
pli-tv-pvr1.1:108.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:108.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:108.3				
pli-tv-pvr1.1:108.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:108.5				
pli-tv-pvr1.1:108.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:108.7	One laying down…			
pli-tv-pvr1.1:108.8	He originates it by three origins. [25]			
pli-tv-pvr1.1:109.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:109.2	It was laid down in Rājagaha…			
pli-tv-pvr1.1:109.3				
pli-tv-pvr1.1:109.4	Concerning the group of six monks…			
pli-tv-pvr1.1:109.5				
pli-tv-pvr1.1:109.6	The group of six monks			
pli-tv-pvr1.1:109.7	One laying down…			
pli-tv-pvr1.1:109.8	He originates it by six origins. [26]			
pli-tv-pvr1.1:110.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:110.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:110.3				
pli-tv-pvr1.1:110.4	Concerning the venerable Upananda the Sakyan…			
pli-tv-pvr1.1:110.5				
pli-tv-pvr1.1:110.6	The venerable Upananda the Sakyan			
pli-tv-pvr1.1:110.7	One laying down…			
pli-tv-pvr1.1:110.8	He originates it by six origins. [27]			
pli-tv-pvr1.1:111.1	“…involving Forfeiture laid down for one who			
pli-tv-pvr1.1:111.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:111.3				
pli-tv-pvr1.1:111.4	Concerning several monks…	pts-vp-en6.22		
pli-tv-pvr1.1:111.5				
pli-tv-pvr1.1:111.6	Several monks			
pli-tv-pvr1.1:111.7	One laying down…			
pli-tv-pvr1.1:111.8	He originates it by two origins			
pli-tv-pvr1.1:112.1	“…involving Forfeiture laid down for one who is separated from any one of his three robes for more than six nights			
pli-tv-pvr1.1:112.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:112.3				
pli-tv-pvr1.1:112.4	Concerning several monks…			
pli-tv-pvr1.1:112.5				
pli-tv-pvr1.1:112.6	Several monks were separated from a certain one of their three robes for more than six nights			
pli-tv-pvr1.1:112.7	One laying down…			
pli-tv-pvr1.1:112.8	He originates it by two origins			
pli-tv-pvr1.1:113.1	“…involving Forfeiture laid down for one who knowingly appropriates to himself an apportioned benefit belonging to the Order?”		pts-cs1.1.4.30	pm-bu-np30
pli-tv-pvr1.1:113.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:113.3				
pli-tv-pvr1.1:113.4	Concerning the group of six monks…			
pli-tv-pvr1.1:113.5				
pli-tv-pvr1.1:113.6	The group of six monks knowingly appropriated to themselves an apportioned benefit belonging to the Order…			
pli-tv-pvr1.1:113.7	One laying down…			
pli-tv-pvr1.1:113.8	He originates it by three origins. [30]			
pli-tv-pvr1.1:114.1	The Third Division: that on a Bowl			
pli-tv-pvr1.1:114.2	Concluded are the thirty offences of Expiation involving Forfeiture			
pli-tv-pvr1.1:115.1	Its summary:			
pli-tv-pvr1.1:116.1	Ten (nights)			
pli-tv-pvr1.1:116.2	and washing			
pli-tv-pvr1.1:116.3	And on one who is not a relation			
pli-tv-pvr1.1:116.4	by two			
pli-tv-pvr1.1:117.1	Silk			
pli-tv-pvr1.1:117.2	for six years			
pli-tv-pvr1.1:117.3	And two on (sheep’s) wool			
pli-tv-pvr1.1:117.4	two on various transactions			
pli-tv-pvr1.1:118.1	Two on bowls			
pli-tv-pvr1.1:118.2	for the rains			
pli-tv-pvr1.1:118.3	Oneself			
pli-tv-pvr1.1:118.4	dangerous			
pli-tv-pvr1.1:119.0.1				
pli-tv-pvr1.1:119.0.2				
pli-tv-pvr1.1:119.1	“Where was that offence of Expiation laid down by that Lord who knows			
pli-tv-pvr1.1:119.2	It was laid down in Sāvatthī.			
pli-tv-pvr1.1:119.3	“Concerning whom?”			
pli-tv-pvr1.1:119.4	Concerning Hatthaka the Sakyan.			
pli-tv-pvr1.1:119.5	“On what subject?”			
pli-tv-pvr1.1:119.6	On the subject of Hatthaka the Sakyan who			
pli-tv-pvr1.1:119.7	One laying down.			
pli-tv-pvr1.1:119.8	Of the six origins of offences he originates (the offence) by three origins:			
pli-tv-pvr1.1:119.9	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:119.10	it may be that he originates it by speech and by mind			
pli-tv-pvr1.1:119.11	it may be that he originates it by body and by speech and by mind. [1]			
pli-tv-pvr1.1:120.1	Offence of Expiation for insulting speech…		pts-cs1.1.5.2	pm-bu-pc2
pli-tv-pvr1.1:120.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:120.3				
pli-tv-pvr1.1:120.4	Concerning the group of six monks…			
pli-tv-pvr1.1:120.5				
pli-tv-pvr1.1:120.6	The group of six monks			
pli-tv-pvr1.1:120.7	One laying down…			
pli-tv-pvr1.1:120.8	He originates it by three origins. [2]			
pli-tv-pvr1.1:121.1	Offence of Expiation for the slander of monks…		pts-cs1.1.5.3	pm-bu-pc3
pli-tv-pvr1.1:121.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:121.3				
pli-tv-pvr1.1:121.4	Concerning the group of six monks…			
pli-tv-pvr1.1:121.5				
pli-tv-pvr1.1:121.6	The group of six monks brought slander against monks for quarrelling			
pli-tv-pvr1.1:121.7	One laying down…			
pli-tv-pvr1.1:121.8	He originates it by three origins. [3]			
pli-tv-pvr1.1:122.1	Offence of Expiation for making one who is not ordained speak _Dhamma_ line by line…		pts-cs1.1.5.4	pm-bu-pc4
pli-tv-pvr1.1:122.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:122.3				
pli-tv-pvr1.1:122.4	Concerning the group of six monks…			
pli-tv-pvr1.1:122.5				
pli-tv-pvr1.1:122.6	The group of six monks made lay-followers speak _Dhamma_ line by line…			
pli-tv-pvr1.1:122.7	One laying down…			
pli-tv-pvr1.1:122.8	He originates it by two origins:			
pli-tv-pvr1.1:122.9	it may be that he originates it by speech			
pli-tv-pvr1.1:122.10	it may be that he originates it by speech and by mind			
pli-tv-pvr1.1:123.1	Offence of Expiation for lying down in a sleeping-place for more than two or three nights with one who is not ordained…	pts-vp-en6.24	pts-cs1.1.5.5	pm-bu-pc5
pli-tv-pvr1.1:123.2	It was laid down in Āḷavī…			
pli-tv-pvr1.1:123.3				
pli-tv-pvr1.1:123.4	Concerning several monks.			
pli-tv-pvr1.1:123.5				
pli-tv-pvr1.1:123.6	Several monks lay down in a sleeping-place with one who was not ordained…			
pli-tv-pvr1.1:123.7	One laying down			
pli-tv-pvr1.1:123.8	He originates it by two origins:			
pli-tv-pvr1.1:123.9	it may be that he originates it by body			
pli-tv-pvr1.1:123.10	it may be that he originates it by body and by mind			
pli-tv-pvr1.1:124.1	Offence of Expiation for lying down in a sleeping-place with a woman …		pts-cs1.1.5.6	pm-bu-pc6
pli-tv-pvr1.1:124.2	It was laid down in Sāvatthī…			
pli-tv-pvr1.1:124.3				
